ds,session,chunk,view,frame_idx,task_id,image_uri,width,height,src_key,src_frame,n_boxes,n_boxes_machine,machine_src,review_round,labeled_by,labeled_ts,set_uid,subject,boxes_json
faceback-45-right,20260713_231504_GTDKLP,033,rview,4260,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004260.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4260,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:15:50,39367aa8f25ba437,k004260:rview,"[{""h"":0.0398,""w"":0.0183,""x"":0.4509,""y"":0.1529},{""h"":0.0625,""w"":0.039,""x"":0.1021,""y"":0.2191},{""h"":0.038,""w"":0.022,""x"":0.2419,""y"":0.208}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4320,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004320.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4320,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:15:51,39367aa8f25ba437,k004320:rview,"[{""h"":0.0608,""w"":0.035,""x"":0.1082,""y"":0.2363},{""h"":0.0391,""w"":0.0186,""x"":0.4253,""y"":0.1632},{""h"":0.04,""w"":0.027,""x"":0.2167,""y"":0.2298}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4380,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004380.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4380,4,4,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:15:52,39367aa8f25ba437,k004380:rview,"[{""h"":0.0576,""w"":0.0279,""x"":0.2373,""y"":0.1989},{""h"":0.0391,""w"":0.0187,""x"":0.4811,""y"":0.1835},{""h"":0.0236,""w"":0.0137,""x"":0.1627,""y"":0.2648},{""h"":0.0294,""w"":0.0146,""x"":0.2828,""y"":0.2309}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4440,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004440.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4440,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:15:53,39367aa8f25ba437,k004440:rview,"[{""h"":0.0571,""w"":0.0278,""x"":0.2517,""y"":0.095},{""h"":0.0418,""w"":0.0191,""x"":0.4998,""y"":0.117},{""h"":0.024,""w"":0.0143,""x"":0.1511,""y"":0.1652}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4500,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004500.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4500,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:15:53,39367aa8f25ba437,k004500:rview,"[{""h"":0.0422,""w"":0.0234,""x"":0.4366,""y"":0.1507},{""h"":0.0545,""w"":0.0247,""x"":0.2008,""y"":0.1921},{""h"":0.0237,""w"":0.0134,""x"":0.1093,""y"":0.2767}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4560,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004560.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4560,4,4,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:15:54,39367aa8f25ba437,k004560:rview,"[{""h"":0.0576,""w"":0.0291,""x"":0.1952,""y"":0.2485},{""h"":0.0386,""w"":0.0168,""x"":0.4674,""y"":0.2126},{""h"":0.0291,""w"":0.0162,""x"":0.2649,""y"":0.2534},{""h"":0.0233,""w"":0.0137,""x"":0.1489,""y"":0.2986}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4620,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004620.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4620,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:15:55,39367aa8f25ba437,k004620:rview,"[{""h"":0.0396,""w"":0.0192,""x"":0.446,""y"":0.1625},{""h"":0.0638,""w"":0.0366,""x"":0.1121,""y"":0.2315},{""h"":0.0354,""w"":0.0196,""x"":0.2368,""y"":0.2141}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4680,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004680.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4680,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:15:55,39367aa8f25ba437,k004680:rview,"[{""h"":0.0385,""w"":0.0202,""x"":0.4622,""y"":0.1446},{""h"":0.0634,""w"":0.0339,""x"":0.139,""y"":0.1727},{""h"":0.0331,""w"":0.0207,""x"":0.2476,""y"":0.1743}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4740,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004740.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4740,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:15:56,39367aa8f25ba437,k004740:rview,"[{""h"":0.0369,""w"":0.026,""x"":0.4777,""y"":0.1345},{""h"":0.052,""w"":0.0277,""x"":0.26,""y"":0.1337},{""h"":0.0238,""w"":0.0137,""x"":0.1496,""y"":0.1967}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4800,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004800.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4800,4,4,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:28,39367aa8f25ba437,k004800:rview,"[{""h"":0.0428,""w"":0.0249,""x"":0.5309,""y"":0.152},{""h"":0.0577,""w"":0.0318,""x"":0.2681,""y"":0.1503},{""h"":0.0239,""w"":0.0147,""x"":0.1852,""y"":0.1989},{""h"":0.0272,""w"":0.0149,""x"":0.3156,""y"":0.1739}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4860,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004860.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4860,2,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:34,39367aa8f25ba437,k004860:rview,"[{""h"":0.0423,""w"":0.0249,""x"":0.5685,""y"":0.176},{""h"":0.0615,""w"":0.0418,""x"":0.2012,""y"":0.1239}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4920,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004920.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4920,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:36,39367aa8f25ba437,k004920:rview,"[{""h"":0.043,""w"":0.0253,""x"":0.5762,""y"":0.1186},{""h"":0.0645,""w"":0.0372,""x"":0.2351,""y"":0.047},{""h"":0.0332,""w"":0.0229,""x"":0.2064,""y"":0.1041}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,4980,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f004980.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,4980,3,4,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:36,39367aa8f25ba437,k004980:rview,"[{""h"":0.039,""w"":0.0226,""x"":0.5569,""y"":0.1339},{""h"":0.06,""w"":0.0344,""x"":0.2256,""y"":0.0938},{""h"":0.0263,""w"":0.0175,""x"":0.2017,""y"":0.1398}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5040,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005040.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5040,2,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:44,39367aa8f25ba437,k005040:rview,"[{""h"":0.0408,""w"":0.023,""x"":0.5684,""y"":0.1827},{""h"":0.055,""w"":0.0379,""x"":0.2176,""y"":0.1939}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5100,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005100.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5100,2,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:47,39367aa8f25ba437,k005100:rview,"[{""h"":0.0405,""w"":0.0227,""x"":0.5945,""y"":0.192},{""h"":0.0519,""w"":0.0385,""x"":0.2412,""y"":0.1693}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5160,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005160.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5160,2,2,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:48,39367aa8f25ba437,k005160:rview,"[{""h"":0.0408,""w"":0.0231,""x"":0.5076,""y"":0.1408},{""h"":0.0642,""w"":0.0433,""x"":0.1652,""y"":0.1751}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5220,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005220.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5220,2,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:51,39367aa8f25ba437,k005220:rview,"[{""h"":0.0737,""w"":0.0462,""x"":0.1636,""y"":0.1844},{""h"":0.0399,""w"":0.0226,""x"":0.5018,""y"":0.1585}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5280,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005280.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5280,2,2,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:53,39367aa8f25ba437,k005280:rview,"[{""h"":0.0389,""w"":0.0208,""x"":0.5006,""y"":0.1546},{""h"":0.0624,""w"":0.0388,""x"":0.1602,""y"":0.1891}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5340,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005340.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5340,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:54,39367aa8f25ba437,k005340:rview,"[{""h"":0.0412,""w"":0.0245,""x"":0.5038,""y"":0.1512},{""h"":0.0664,""w"":0.0458,""x"":0.1391,""y"":0.2157},{""h"":0.038,""w"":0.0244,""x"":0.2771,""y"":0.1912}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5400,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005400.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5400,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:16:56,39367aa8f25ba437,k005400:rview,"[{""h"":0.0417,""w"":0.0264,""x"":0.6347,""y"":0.1724},{""h"":0.0523,""w"":0.0371,""x"":0.2468,""y"":0.1568},{""h"":0.0373,""w"":0.0233,""x"":0.3933,""y"":0.1597}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5460,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005460.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5460,2,1,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:02,39367aa8f25ba437,k005460:rview,"[{""h"":0.062,""w"":0.0335,""x"":0.6446,""y"":0.1344},{""h"":0.0211,""w"":0.0136,""x"":0.6091,""y"":0.184}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5520,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005520.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5520,1,1,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:04,39367aa8f25ba437,k005520:rview,"[{""h"":0.0597,""w"":0.0265,""x"":0.589,""y"":0.1167}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5580,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005580.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5580,1,1,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:05,39367aa8f25ba437,k005580:rview,"[{""h"":0.0417,""w"":0.0239,""x"":0.1562,""y"":0.4142}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5640,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005640.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5640,1,1,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:06,39367aa8f25ba437,k005640:rview,"[{""h"":0.0432,""w"":0.0239,""x"":0.262,""y"":0.3291}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5700,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005700.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5700,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:07,39367aa8f25ba437,k005700:rview,"[{""h"":0.0396,""w"":0.0248,""x"":0.548,""y"":0.2312},{""h"":0.0554,""w"":0.0353,""x"":0.2016,""y"":0.2217},{""h"":0.0308,""w"":0.0178,""x"":0.3096,""y"":0.2233}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5760,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005760.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5760,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:08,39367aa8f25ba437,k005760:rview,"[{""h"":0.0406,""w"":0.0259,""x"":0.5942,""y"":0.2251},{""h"":0.0495,""w"":0.0373,""x"":0.2143,""y"":0.1752},{""h"":0.0309,""w"":0.0183,""x"":0.3539,""y"":0.1864}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5820,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005820.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5820,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:08,39367aa8f25ba437,k005820:rview,"[{""h"":0.0407,""w"":0.0258,""x"":0.5159,""y"":0.2242},{""h"":0.03,""w"":0.0163,""x"":0.2757,""y"":0.2009},{""h"":0.0712,""w"":0.0462,""x"":0.1099,""y"":0.2118}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5880,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005880.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5880,1,1,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:09,39367aa8f25ba437,k005880:rview,"[{""h"":0.0428,""w"":0.0237,""x"":0.2539,""y"":0.306}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,5940,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f005940.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,5940,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:10,39367aa8f25ba437,k005940:rview,"[{""h"":0.0404,""w"":0.0251,""x"":0.4467,""y"":0.2435},{""h"":0.0355,""w"":0.0216,""x"":0.195,""y"":0.2708},{""h"":0.051,""w"":0.0361,""x"":0.0832,""y"":0.2954}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6000,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006000.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6000,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:11,39367aa8f25ba437,k006000:rview,"[{""h"":0.0402,""w"":0.0256,""x"":0.5369,""y"":0.1707},{""h"":0.0351,""w"":0.016,""x"":0.296,""y"":0.1751},{""h"":0.0502,""w"":0.0322,""x"":0.1479,""y"":0.1724}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6060,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006060.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6060,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:12,39367aa8f25ba437,k006060:rview,"[{""h"":0.0406,""w"":0.0258,""x"":0.598,""y"":0.2446},{""h"":0.0296,""w"":0.0144,""x"":0.3633,""y"":0.2406},{""h"":0.0402,""w"":0.0334,""x"":0.2177,""y"":0.2247}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6120,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006120.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6120,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:15,39367aa8f25ba437,k006120:rview,"[{""h"":0.0415,""w"":0.0227,""x"":0.7239,""y"":0.2946},{""h"":0.0494,""w"":0.0358,""x"":0.3461,""y"":0.2814},{""h"":0.0553,""w"":0.0329,""x"":0.9068,""y"":0.2384}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6180,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006180.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6180,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:20,39367aa8f25ba437,k006180:rview,"[{""h"":0.0399,""w"":0.0239,""x"":0.5171,""y"":0.1949},{""h"":0.0502,""w"":0.0383,""x"":0.1553,""y"":0.2424},{""h"":0.0278,""w"":0.0139,""x"":0.3126,""y"":0.2235}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6240,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006240.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6240,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:21,39367aa8f25ba437,k006240:rview,"[{""h"":0.0393,""w"":0.0206,""x"":0.4971,""y"":0.1769},{""h"":0.0518,""w"":0.0413,""x"":0.1382,""y"":0.2328},{""h"":0.0267,""w"":0.0144,""x"":0.2833,""y"":0.2045}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6300,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006300.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6300,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:21,39367aa8f25ba437,k006300:rview,"[{""h"":0.0381,""w"":0.0199,""x"":0.4762,""y"":0.2857},{""h"":0.061,""w"":0.0429,""x"":0.1627,""y"":0.2971},{""h"":0.0358,""w"":0.0188,""x"":0.2662,""y"":0.2977}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6360,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006360.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6360,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:22,39367aa8f25ba437,k006360:rview,"[{""h"":0.0671,""w"":0.0415,""x"":0.1541,""y"":0.2649},{""h"":0.0314,""w"":0.0285,""x"":0.524,""y"":0.308},{""h"":0.0304,""w"":0.0152,""x"":0.2724,""y"":0.2843}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6420,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006420.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6420,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:23,39367aa8f25ba437,k006420:rview,"[{""h"":0.0332,""w"":0.0256,""x"":0.4975,""y"":0.2461},{""h"":0.0602,""w"":0.0399,""x"":0.1447,""y"":0.2303},{""h"":0.03,""w"":0.0145,""x"":0.2546,""y"":0.2409}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6480,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006480.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6480,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:25,39367aa8f25ba437,k006480:rview,"[{""h"":0.0424,""w"":0.0267,""x"":0.5073,""y"":0.1389},{""h"":0.0652,""w"":0.0412,""x"":0.1159,""y"":0.1479},{""h"":0.0286,""w"":0.0142,""x"":0.2849,""y"":0.1487}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6540,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006540.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6540,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:27,39367aa8f25ba437,k006540:rview,"[{""h"":0.0431,""w"":0.0272,""x"":0.4983,""y"":0.1174},{""h"":0.0586,""w"":0.0369,""x"":0.1285,""y"":0.1301},{""h"":0.032,""w"":0.0149,""x"":0.2756,""y"":0.1324}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6600,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006600.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6600,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:29,39367aa8f25ba437,k006600:rview,"[{""h"":0.04,""w"":0.0229,""x"":0.5669,""y"":0.1609},{""h"":0.0555,""w"":0.0393,""x"":0.2091,""y"":0.11},{""h"":0.0285,""w"":0.0157,""x"":0.3488,""y"":0.1286}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6660,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006660.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6660,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:31,39367aa8f25ba437,k006660:rview,"[{""h"":0.0402,""w"":0.0223,""x"":0.5614,""y"":0.1434},{""h"":0.0527,""w"":0.0365,""x"":0.2048,""y"":0.1102},{""h"":0.0336,""w"":0.0147,""x"":0.3419,""y"":0.126}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6720,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006720.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6720,3,3,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:33,39367aa8f25ba437,k006720:rview,"[{""h"":0.0395,""w"":0.0223,""x"":0.53,""y"":0.1537},{""h"":0.0481,""w"":0.0404,""x"":0.178,""y"":0.1908},{""h"":0.0355,""w"":0.0207,""x"":0.3092,""y"":0.1728}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6780,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006780.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6780,3,2,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:38,39367aa8f25ba437,k006780:rview,"[{""h"":0.0399,""w"":0.0232,""x"":0.4974,""y"":0.1358},{""h"":0.0601,""w"":0.0471,""x"":0.1461,""y"":0.1773},{""h"":0.0203,""w"":0.0152,""x"":0.2791,""y"":0.1677}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6840,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006840.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6840,3,2,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:42,39367aa8f25ba437,k006840:rview,"[{""h"":0.0393,""w"":0.0228,""x"":0.4963,""y"":0.1526},{""h"":0.0685,""w"":0.043,""x"":0.1509,""y"":0.1654},{""h"":0.0242,""w"":0.0159,""x"":0.2803,""y"":0.1775}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6900,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006900.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6900,3,2,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:46,39367aa8f25ba437,k006900:rview,"[{""h"":0.0386,""w"":0.023,""x"":0.5287,""y"":0.1574},{""h"":0.0602,""w"":0.041,""x"":0.1702,""y"":0.1666},{""h"":0.0176,""w"":0.0126,""x"":0.3138,""y"":0.1806}]"
faceback-45-right,20260713_231504_GTDKLP,033,rview,6960,TSK_1840_CombineCompass-Leg,/api/frame/faceback-45-right/images/20260713_231504_GTDKLP_c033_f006960.jpg,2328,1748,20260713_231504_GTDKLP/chunk_033/vst_right/vst_right_video.mp4,6960,3,2,faceback45/armw_head@1,0,chenyining-zq,2026-09-05T17:17:52,39367aa8f25ba437,k006960:rview,"[{""h"":0.0386,""w"":0.0224,""x"":0.484,""y"":0.1338},{""h"":0.0602,""w"":0.0394,""x"":0.1227,""y"":0.1793},{""h"":0.0224,""w"":0.0146,""x"":0.2655,""y"":0.1738}]"
