ds,session,chunk,view,frame_idx,task_id,image_uri,width,height,src_key,src_frame,n_boxes,n_boxes_machine,machine_src,review_round,labeled_by,labeled_ts,set_uid,subject,boxes_json
faceback-45-left,20260630_045804_YPPZMM,000,lview,2040,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002040.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2040,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:54,f801ea2604d1188c,k002040:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2100,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002100.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2100,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:54,f801ea2604d1188c,k002100:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2160,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002160.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2160,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:54,f801ea2604d1188c,k002160:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2220,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002220.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2220,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:55,f801ea2604d1188c,k002220:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2280,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002280.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2280,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:55,f801ea2604d1188c,k002280:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2340,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002340.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2340,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:55,f801ea2604d1188c,k002340:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2400,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002400.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2400,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:56,f801ea2604d1188c,k002400:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2460,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002460.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2460,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:56,f801ea2604d1188c,k002460:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2520,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002520.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2520,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:56,f801ea2604d1188c,k002520:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2580,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002580.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2580,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:56,f801ea2604d1188c,k002580:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2640,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002640.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2640,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:57,f801ea2604d1188c,k002640:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2700,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002700.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2700,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:57,f801ea2604d1188c,k002700:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2760,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002760.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2760,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:57,f801ea2604d1188c,k002760:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2820,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002820.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2820,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:58,f801ea2604d1188c,k002820:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2880,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002880.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2880,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:58,f801ea2604d1188c,k002880:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,2940,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f002940.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,2940,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:58,f801ea2604d1188c,k002940:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3000,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003000.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3000,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:59,f801ea2604d1188c,k003000:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3060,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003060.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3060,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:11:59,f801ea2604d1188c,k003060:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3120,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003120.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3120,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:00,f801ea2604d1188c,k003120:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3180,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003180.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3180,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:00,f801ea2604d1188c,k003180:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3240,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003240.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3240,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:00,f801ea2604d1188c,k003240:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3300,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003300.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3300,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:00,f801ea2604d1188c,k003300:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3360,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003360.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3360,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:01,f801ea2604d1188c,k003360:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3420,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003420.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3420,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:01,f801ea2604d1188c,k003420:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3480,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003480.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3480,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:01,f801ea2604d1188c,k003480:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3540,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003540.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3540,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:02,f801ea2604d1188c,k003540:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3600,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003600.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3600,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:02,f801ea2604d1188c,k003600:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3660,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003660.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3660,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:03,f801ea2604d1188c,k003660:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3720,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003720.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3720,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:03,f801ea2604d1188c,k003720:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3780,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003780.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3780,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:12:05,f801ea2604d1188c,k003780:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3840,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003840.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3840,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:56,f801ea2604d1188c,k003840:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3900,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003900.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3900,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:57,f801ea2604d1188c,k003900:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,3960,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f003960.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,3960,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:57,f801ea2604d1188c,k003960:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4020,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004020.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4020,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:57,f801ea2604d1188c,k004020:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4080,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004080.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4080,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:58,f801ea2604d1188c,k004080:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4140,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004140.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4140,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:58,f801ea2604d1188c,k004140:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4200,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004200.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4200,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:58,f801ea2604d1188c,k004200:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4260,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004260.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4260,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:58,f801ea2604d1188c,k004260:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4320,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004320.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4320,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:59,f801ea2604d1188c,k004320:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4380,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004380.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4380,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:59,f801ea2604d1188c,k004380:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4440,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004440.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4440,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:14:59,f801ea2604d1188c,k004440:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4500,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004500.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4500,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:00,f801ea2604d1188c,k004500:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4560,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004560.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4560,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:00,f801ea2604d1188c,k004560:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4620,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004620.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4620,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:00,f801ea2604d1188c,k004620:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4680,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004680.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4680,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:00,f801ea2604d1188c,k004680:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4740,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004740.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4740,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:01,f801ea2604d1188c,k004740:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4800,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004800.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4800,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:01,f801ea2604d1188c,k004800:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4860,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004860.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4860,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:01,f801ea2604d1188c,k004860:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4920,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004920.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4920,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:01,f801ea2604d1188c,k004920:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,4980,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f004980.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,4980,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:02,f801ea2604d1188c,k004980:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5040,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005040.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5040,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:02,f801ea2604d1188c,k005040:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5100,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005100.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5100,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:02,f801ea2604d1188c,k005100:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5160,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005160.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5160,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:03,f801ea2604d1188c,k005160:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5220,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005220.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5220,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:03,f801ea2604d1188c,k005220:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5280,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005280.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5280,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:03,f801ea2604d1188c,k005280:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5340,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005340.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5340,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:03,f801ea2604d1188c,k005340:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5400,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005400.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5400,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:03,f801ea2604d1188c,k005400:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5460,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005460.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5460,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:04,f801ea2604d1188c,k005460:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5520,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005520.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5520,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:04,f801ea2604d1188c,k005520:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5580,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005580.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5580,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:06,f801ea2604d1188c,k005580:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5640,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005640.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5640,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:06,f801ea2604d1188c,k005640:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5700,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005700.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5700,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:06,f801ea2604d1188c,k005700:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5760,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005760.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5760,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:06,f801ea2604d1188c,k005760:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5820,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005820.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5820,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:07,f801ea2604d1188c,k005820:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5880,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005880.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5880,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:07,f801ea2604d1188c,k005880:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,5940,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f005940.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,5940,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:07,f801ea2604d1188c,k005940:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,6000,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f006000.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,6000,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:07,f801ea2604d1188c,k006000:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,6060,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f006060.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,6060,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:07,f801ea2604d1188c,k006060:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,6120,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f006120.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,6120,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:08,f801ea2604d1188c,k006120:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,6180,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f006180.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,6180,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:08,f801ea2604d1188c,k006180:lview,[]
faceback-45-left,20260630_045804_YPPZMM,000,lview,6240,TSK_0252_SortComponent-Screw,/api/frame/faceback-45-left/images/20260630_045804_YPPZMM_c000_f006240.jpg,2328,1748,20260630_045804_YPPZMM/chunk_000/vst_left/vst_left_video.mp4,6240,0,0,faceback45/armw_head@1,0,hejinjie-zq,2026-09-04T13:15:08,f801ea2604d1188c,k006240:lview,[]
