image,session,chunk,eye,frame_idx,size,md5,src_path
20260515_081443_BUXVDW_011_f005640.jpg,20260515_081443_BUXVDW,011,left,5640,712340,7403a09a4695b552b75691eba04fd572,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f005640.jpg
20260515_081443_BUXVDW_011_f005670.jpg,20260515_081443_BUXVDW,011,left,5670,715435,a7a61a3784c895ea4c6df15af79bb602,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f005670.jpg
20260515_081443_BUXVDW_011_f005745.jpg,20260515_081443_BUXVDW,011,left,5745,664763,cd480d0f91d74066222fc4c94d859ffd,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f005745.jpg
20260515_081443_BUXVDW_011_f005770.jpg,20260515_081443_BUXVDW,011,left,5770,673331,5b3346174084e33593d193e5178a2fae,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f005770.jpg
20260515_081443_BUXVDW_011_f005795.jpg,20260515_081443_BUXVDW,011,left,5795,680582,70c1c4935d90ae764817378158b9da46,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f005795.jpg
20260515_081443_BUXVDW_011_f006955.jpg,20260515_081443_BUXVDW,011,left,6955,769226,c91947a5d44ee306a5aef509b7c7405b,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f006955.jpg
20260515_081443_BUXVDW_011_f007055.jpg,20260515_081443_BUXVDW,011,left,7055,644016,505fbb215f73086004f070ac7a2a3294,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f007055.jpg
20260515_081443_BUXVDW_011_f007080.jpg,20260515_081443_BUXVDW,011,left,7080,641230,04387f591a4a65f7ca8b3494d631e9f5,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f007080.jpg
20260515_081443_BUXVDW_011_f007105.jpg,20260515_081443_BUXVDW,011,left,7105,679623,f84528a24028599602bd7ad724f9a45b,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f007105.jpg
20260515_081443_BUXVDW_011_f007145.jpg,20260515_081443_BUXVDW,011,left,7145,756090,d418af646ca836fe466b4343179256a3,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f007145.jpg
20260515_081443_BUXVDW_011_f007190.jpg,20260515_081443_BUXVDW,011,left,7190,733459,acffdd28bdddf6add4a02d39caeef1ab,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f007190.jpg
20260515_081443_BUXVDW_011_f007740.jpg,20260515_081443_BUXVDW,011,left,7740,744967,23a465a840bf6c5ba2aa67527d9acadb,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f007740.jpg
20260515_081443_BUXVDW_011_f007765.jpg,20260515_081443_BUXVDW,011,left,7765,752981,332f95621e7b3f67bc27ad5106339d35,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f007765.jpg
20260515_081443_BUXVDW_011_f007790.jpg,20260515_081443_BUXVDW,011,left,7790,764729,6646313731ae38dd6d941a571adf8090,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f007790.jpg
20260515_081443_BUXVDW_011_f008135.jpg,20260515_081443_BUXVDW,011,left,8135,632521,552a1e9c85d5af3805b9e97421dafa17,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f008135.jpg
20260515_081443_BUXVDW_011_f008160.jpg,20260515_081443_BUXVDW,011,left,8160,682434,e9ed5f1385202c950392163024ddf2e7,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f008160.jpg
20260515_081443_BUXVDW_011_f008185.jpg,20260515_081443_BUXVDW,011,left,8185,729222,995125f7fef02644e9cdc3d06b48b457,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f008185.jpg
20260515_081443_BUXVDW_011_f008210.jpg,20260515_081443_BUXVDW,011,left,8210,732229,03e50a7a65d3d2c524f5cb37e7dc717c,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f008210.jpg
20260515_081443_BUXVDW_011_f008235.jpg,20260515_081443_BUXVDW,011,left,8235,720487,fcb682288d0b7bc09217582870da0f94,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f008235.jpg
20260515_081443_BUXVDW_011_f008260.jpg,20260515_081443_BUXVDW,011,left,8260,722051,25754db2ed8704d58dd48588bafd3aa3,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f008260.jpg
20260515_081443_BUXVDW_011_f009500.jpg,20260515_081443_BUXVDW,011,left,9500,673679,31162a0e970f7ad319b069e501aa703c,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f009500.jpg
20260515_081443_BUXVDW_011_f009525.jpg,20260515_081443_BUXVDW,011,left,9525,727669,7de341ef499a3a0d63bd1daca119758a,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f009525.jpg
20260515_081443_BUXVDW_011_f009550.jpg,20260515_081443_BUXVDW,011,left,9550,667980,97913cf35b6675e161a69694e79b4c1d,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f009550.jpg
20260515_081443_BUXVDW_011_f009600.jpg,20260515_081443_BUXVDW,011,left,9600,713506,b64dd98081c1bf3d8a84425fcb79bdbc,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f009600.jpg
20260515_081443_BUXVDW_011_f009635.jpg,20260515_081443_BUXVDW,011,left,9635,700856,13526b4f7e6a3b16333ecd0a16bfc3c3,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f009635.jpg
20260515_081443_BUXVDW_011_f009660.jpg,20260515_081443_BUXVDW,011,left,9660,729963,ee926fedcc396ca20b327e980d8e932b,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f009660.jpg
20260515_081443_BUXVDW_011_f009685.jpg,20260515_081443_BUXVDW,011,left,9685,762525,58bb00c533b385cccf3820d5779ce98d,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f009685.jpg
20260515_081443_BUXVDW_011_f009710.jpg,20260515_081443_BUXVDW,011,left,9710,696016,1e5456716dee265b29049e7bb9b9f311,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f009710.jpg
20260515_081443_BUXVDW_011_f009735.jpg,20260515_081443_BUXVDW,011,left,9735,667362,3c76fbf0c4d7005645d6fe9ee37372b0,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f009735.jpg
20260515_081443_BUXVDW_011_f009760.jpg,20260515_081443_BUXVDW,011,left,9760,657682,e4c76a940cf77af2e82c6ac38e6a3413,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081443_BUXVDW_011_f009760.jpg
20260515_081812_ANKVQE_002_f000000.jpg,20260515_081812_ANKVQE,002,left,0,675218,ef7ea17147308527c1735f14324a901a,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000000.jpg
20260515_081812_ANKVQE_002_f000090.jpg,20260515_081812_ANKVQE,002,left,90,733293,8a76477d50817b3ecc750ab7200853c3,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000090.jpg
20260515_081812_ANKVQE_002_f000180.jpg,20260515_081812_ANKVQE,002,left,180,726641,3a065e32736c106d628262c0ff5234df,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000180.jpg
20260515_081812_ANKVQE_002_f000270.jpg,20260515_081812_ANKVQE,002,left,270,757533,37464e3254d143bb661eb42029a0bf8c,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000270.jpg
20260515_081812_ANKVQE_002_f000360.jpg,20260515_081812_ANKVQE,002,left,360,721314,0cd2f2ece4679278fb76d6dc1b8b9753,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000360.jpg
20260515_081812_ANKVQE_002_f000450.jpg,20260515_081812_ANKVQE,002,left,450,715841,b8949e64b97b6fe4739f2379978b9a82,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000450.jpg
20260515_081812_ANKVQE_002_f000540.jpg,20260515_081812_ANKVQE,002,left,540,718461,9ab607bd5ae394a3f6f814ca317d8aac,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000540.jpg
20260515_081812_ANKVQE_002_f000630.jpg,20260515_081812_ANKVQE,002,left,630,697782,08cb0d71225cd5ce8dadaca8a374d208,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000630.jpg
20260515_081812_ANKVQE_002_f000720.jpg,20260515_081812_ANKVQE,002,left,720,699352,637249611685600f2d84e39786ff9953,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000720.jpg
20260515_081812_ANKVQE_002_f000810.jpg,20260515_081812_ANKVQE,002,left,810,737250,af6d267d4feccb77e44759298c097120,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000810.jpg
20260515_081812_ANKVQE_002_f000900.jpg,20260515_081812_ANKVQE,002,left,900,723799,c74892aae72f42e0074bc3c31763e4b3,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000900.jpg
20260515_081812_ANKVQE_002_f000990.jpg,20260515_081812_ANKVQE,002,left,990,725180,793a10f834f7dfd6f4f34862a5a56d02,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f000990.jpg
20260515_081812_ANKVQE_002_f001080.jpg,20260515_081812_ANKVQE,002,left,1080,701091,ec9db5a443ce44eb0062da6917e94d9c,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001080.jpg
20260515_081812_ANKVQE_002_f001170.jpg,20260515_081812_ANKVQE,002,left,1170,700668,6157f7e2577ede90bce788b16ad8841d,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001170.jpg
20260515_081812_ANKVQE_002_f001260.jpg,20260515_081812_ANKVQE,002,left,1260,706390,d65458acfdb2a585a96af93cef03d62c,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001260.jpg
20260515_081812_ANKVQE_002_f001350.jpg,20260515_081812_ANKVQE,002,left,1350,698814,2ed899e6b771828f8159d665b2ee87c0,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001350.jpg
20260515_081812_ANKVQE_002_f001440.jpg,20260515_081812_ANKVQE,002,left,1440,707793,bd27276d4e5abb278941df28fb614428,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001440.jpg
20260515_081812_ANKVQE_002_f001530.jpg,20260515_081812_ANKVQE,002,left,1530,609710,964477cff30e40eac92f74bd3e074d1d,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001530.jpg
20260515_081812_ANKVQE_002_f001620.jpg,20260515_081812_ANKVQE,002,left,1620,727533,b348e8954cb00598496a4ba365d96dab,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001620.jpg
20260515_081812_ANKVQE_002_f001710.jpg,20260515_081812_ANKVQE,002,left,1710,720680,f59350e2efd644049f30749adac986c0,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001710.jpg
20260515_081812_ANKVQE_002_f001800.jpg,20260515_081812_ANKVQE,002,left,1800,750682,a9bffe1ab558690f0e08bf129e176164,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001800.jpg
20260515_081812_ANKVQE_002_f001890.jpg,20260515_081812_ANKVQE,002,left,1890,767018,faea52c78ea72e52fbc94f0d9a27cede,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001890.jpg
20260515_081812_ANKVQE_002_f001980.jpg,20260515_081812_ANKVQE,002,left,1980,723737,c1b05148b8d65d3977e821e886df583c,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f001980.jpg
20260515_081812_ANKVQE_002_f002070.jpg,20260515_081812_ANKVQE,002,left,2070,728186,d49c202b5881432d61232bc8e026a24d,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002070.jpg
20260515_081812_ANKVQE_002_f002160.jpg,20260515_081812_ANKVQE,002,left,2160,736972,8da0e4c9767f686d03677f9fea11d3b7,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002160.jpg
20260515_081812_ANKVQE_002_f002250.jpg,20260515_081812_ANKVQE,002,left,2250,750586,8edd2246b594153183ad9a0133a8b28e,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002250.jpg
20260515_081812_ANKVQE_002_f002340.jpg,20260515_081812_ANKVQE,002,left,2340,713719,21c1bebfa9f19d8bfdd919a5cf43655e,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002340.jpg
20260515_081812_ANKVQE_002_f002430.jpg,20260515_081812_ANKVQE,002,left,2430,750534,284190b267f1063fc12286c7050d3a0e,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002430.jpg
20260515_081812_ANKVQE_002_f002520.jpg,20260515_081812_ANKVQE,002,left,2520,730696,e6ed68ea4fd57195805814d862e030ef,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002520.jpg
20260515_081812_ANKVQE_002_f002610.jpg,20260515_081812_ANKVQE,002,left,2610,751117,b2f5b35ba1cfd29fb15c07e676d2c480,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002610.jpg
20260515_081812_ANKVQE_002_f002700.jpg,20260515_081812_ANKVQE,002,left,2700,719854,efb84d46a6c391591bbdd2c1cb9f14ab,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002700.jpg
20260515_081812_ANKVQE_002_f002790.jpg,20260515_081812_ANKVQE,002,left,2790,725146,8e62a7d0584eeec2d2c93211e91c7c79,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002790.jpg
20260515_081812_ANKVQE_002_f002880.jpg,20260515_081812_ANKVQE,002,left,2880,772289,04d026d18f6185f7abe73194ce59aa6a,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002880.jpg
20260515_081812_ANKVQE_002_f002970.jpg,20260515_081812_ANKVQE,002,left,2970,778457,aed40830f824b41d3a42e60a87e9156c,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f002970.jpg
20260515_081812_ANKVQE_002_f003060.jpg,20260515_081812_ANKVQE,002,left,3060,740051,4e2b19175b544a4e8cbd3ab0f5dedc06,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003060.jpg
20260515_081812_ANKVQE_002_f003150.jpg,20260515_081812_ANKVQE,002,left,3150,737315,ea1711d02bb184e2e7b351d79539078d,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003150.jpg
20260515_081812_ANKVQE_002_f003240.jpg,20260515_081812_ANKVQE,002,left,3240,719507,7fb4f260925e06700d4f46a82961b3d5,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003240.jpg
20260515_081812_ANKVQE_002_f003330.jpg,20260515_081812_ANKVQE,002,left,3330,738839,e11944afe33376665ec570c41733ee02,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003330.jpg
20260515_081812_ANKVQE_002_f003420.jpg,20260515_081812_ANKVQE,002,left,3420,743220,9a3539cc6fb61f4be877c9b441b69417,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003420.jpg
20260515_081812_ANKVQE_002_f003510.jpg,20260515_081812_ANKVQE,002,left,3510,743707,79026ce206e63b16d35499114edb330a,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003510.jpg
20260515_081812_ANKVQE_002_f003600.jpg,20260515_081812_ANKVQE,002,left,3600,742778,c9e77fb6c0fc2ff845c4ef04c7429810,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003600.jpg
20260515_081812_ANKVQE_002_f003690.jpg,20260515_081812_ANKVQE,002,left,3690,749660,cb70f8491ba07619e10ceb4ab073861d,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003690.jpg
20260515_081812_ANKVQE_002_f003780.jpg,20260515_081812_ANKVQE,002,left,3780,736467,d5420981b70f68248a81814a68c62d43,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003780.jpg
20260515_081812_ANKVQE_002_f003870.jpg,20260515_081812_ANKVQE,002,left,3870,729051,deba468fe56954b043051f0f8f2388c1,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003870.jpg
20260515_081812_ANKVQE_002_f003960.jpg,20260515_081812_ANKVQE,002,left,3960,737356,3b0e548d211dabd58d5cdb96db7b6ff0,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f003960.jpg
20260515_081812_ANKVQE_002_f004050.jpg,20260515_081812_ANKVQE,002,left,4050,723552,b1bdee47a1ef4d5e976e188ee07185ac,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004050.jpg
20260515_081812_ANKVQE_002_f004140.jpg,20260515_081812_ANKVQE,002,left,4140,748601,4154eeaba7b6663ad6270a7c6afc7208,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004140.jpg
20260515_081812_ANKVQE_002_f004230.jpg,20260515_081812_ANKVQE,002,left,4230,732619,ea610465ea46e52f16e7573227de2d47,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004230.jpg
20260515_081812_ANKVQE_002_f004320.jpg,20260515_081812_ANKVQE,002,left,4320,727306,e745bb88161972ae63657cee2fa02b48,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004320.jpg
20260515_081812_ANKVQE_002_f004410.jpg,20260515_081812_ANKVQE,002,left,4410,765275,aafe046fa9eb71299fea462945a1a3b9,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004410.jpg
20260515_081812_ANKVQE_002_f004500.jpg,20260515_081812_ANKVQE,002,left,4500,765746,98b359690d24d6fc86ae2eebb090f4df,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004500.jpg
20260515_081812_ANKVQE_002_f004590.jpg,20260515_081812_ANKVQE,002,left,4590,693806,a8f89c03fc291b23d63f0a5d7449cbed,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004590.jpg
20260515_081812_ANKVQE_002_f004680.jpg,20260515_081812_ANKVQE,002,left,4680,742871,e1bd5ecf627d61d9e3b4f5ee40039504,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004680.jpg
20260515_081812_ANKVQE_002_f004770.jpg,20260515_081812_ANKVQE,002,left,4770,648269,c818dac46154f06d556033a24d631c62,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004770.jpg
20260515_081812_ANKVQE_002_f004860.jpg,20260515_081812_ANKVQE,002,left,4860,691077,a0bf33333c2dc6d711e33a09478b3d5f,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004860.jpg
20260515_081812_ANKVQE_002_f004950.jpg,20260515_081812_ANKVQE,002,left,4950,711898,573a07b45d2e37fcde1c92def22a7e6c,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f004950.jpg
20260515_081812_ANKVQE_002_f005040.jpg,20260515_081812_ANKVQE,002,left,5040,754687,333a65868717fc0de580caa84fb74a41,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005040.jpg
20260515_081812_ANKVQE_002_f005130.jpg,20260515_081812_ANKVQE,002,left,5130,748505,41d21732dafeec0d6e3f2e4cc51287b6,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005130.jpg
20260515_081812_ANKVQE_002_f005220.jpg,20260515_081812_ANKVQE,002,left,5220,722507,d8a04411d83d6f32a173a12fe6243bb0,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005220.jpg
20260515_081812_ANKVQE_002_f005310.jpg,20260515_081812_ANKVQE,002,left,5310,757067,a86b4b778c3f4ff3abd8d76789b43b56,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005310.jpg
20260515_081812_ANKVQE_002_f005400.jpg,20260515_081812_ANKVQE,002,left,5400,752986,327846b79417d2bae6bc097bbed9ca5e,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005400.jpg
20260515_081812_ANKVQE_002_f005490.jpg,20260515_081812_ANKVQE,002,left,5490,762568,759ad1d5c21f6793bb91afda81af9f4b,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005490.jpg
20260515_081812_ANKVQE_002_f005580.jpg,20260515_081812_ANKVQE,002,left,5580,775833,c740a7ab9ec3320ce68ed04dfadc6d1d,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005580.jpg
20260515_081812_ANKVQE_002_f005670.jpg,20260515_081812_ANKVQE,002,left,5670,738087,ccc9aae44939aff2edefe2b398a6b2bf,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005670.jpg
20260515_081812_ANKVQE_002_f005760.jpg,20260515_081812_ANKVQE,002,left,5760,763880,1da18463a2e6af4717a424567f9d14b3,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005760.jpg
20260515_081812_ANKVQE_002_f005850.jpg,20260515_081812_ANKVQE,002,left,5850,758808,c51a2f31e63c0e7d1ad025a5c4dd32eb,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005850.jpg
20260515_081812_ANKVQE_002_f005940.jpg,20260515_081812_ANKVQE,002,left,5940,749126,8666a80406756f1f6ffdd53ae07534dd,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f005940.jpg
20260515_081812_ANKVQE_002_f006030.jpg,20260515_081812_ANKVQE,002,left,6030,740943,911c6066a04baa5c3295d968cb280ff7,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006030.jpg
20260515_081812_ANKVQE_002_f006120.jpg,20260515_081812_ANKVQE,002,left,6120,739264,a11ce1266b2e5305384f8e23ed2d5aeb,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006120.jpg
20260515_081812_ANKVQE_002_f006210.jpg,20260515_081812_ANKVQE,002,left,6210,705420,ded6aa1fb18f95eb53319bdecb7b2ab7,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006210.jpg
20260515_081812_ANKVQE_002_f006300.jpg,20260515_081812_ANKVQE,002,left,6300,715412,8a3b2146e9c1d896c8cfacf456462f18,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006300.jpg
20260515_081812_ANKVQE_002_f006390.jpg,20260515_081812_ANKVQE,002,left,6390,716485,88edaba48f8a0e4ae10b81f336e440d9,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006390.jpg
20260515_081812_ANKVQE_002_f006480.jpg,20260515_081812_ANKVQE,002,left,6480,727862,29f417690b87777c13ada3eb4c735610,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006480.jpg
20260515_081812_ANKVQE_002_f006570.jpg,20260515_081812_ANKVQE,002,left,6570,725928,ec2b922a41d89e01dee777c534b33c7c,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006570.jpg
20260515_081812_ANKVQE_002_f006660.jpg,20260515_081812_ANKVQE,002,left,6660,732326,4fba7aef8ac1204e4926586747045c10,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006660.jpg
20260515_081812_ANKVQE_002_f006750.jpg,20260515_081812_ANKVQE,002,left,6750,732290,8902a9680314da377117b144e940b097,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006750.jpg
20260515_081812_ANKVQE_002_f006840.jpg,20260515_081812_ANKVQE,002,left,6840,732321,30c26dfe25ad2f7279858d92a4182747,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006840.jpg
20260515_081812_ANKVQE_002_f006930.jpg,20260515_081812_ANKVQE,002,left,6930,727287,bedf1bf658859c20cc18131acb755810,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f006930.jpg
20260515_081812_ANKVQE_002_f007020.jpg,20260515_081812_ANKVQE,002,left,7020,737352,a60dc10f2c7e681471e002c2ac44e17a,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007020.jpg
20260515_081812_ANKVQE_002_f007110.jpg,20260515_081812_ANKVQE,002,left,7110,732611,97e14252faef01cd625db60a59241725,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007110.jpg
20260515_081812_ANKVQE_002_f007200.jpg,20260515_081812_ANKVQE,002,left,7200,744561,8283163dfce6efa4bceae25bb4940442,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007200.jpg
20260515_081812_ANKVQE_002_f007290.jpg,20260515_081812_ANKVQE,002,left,7290,703068,a2c872469aee436d0f877f9a4b0460ad,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007290.jpg
20260515_081812_ANKVQE_002_f007380.jpg,20260515_081812_ANKVQE,002,left,7380,715496,d62ce37c1462eb472baef8ca4dafb715,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007380.jpg
20260515_081812_ANKVQE_002_f007470.jpg,20260515_081812_ANKVQE,002,left,7470,727811,e88980556f77a713cc6e0862875108ab,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007470.jpg
20260515_081812_ANKVQE_002_f007560.jpg,20260515_081812_ANKVQE,002,left,7560,762320,a6102f480a4f6af3cfd1da0e41853dac,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007560.jpg
20260515_081812_ANKVQE_002_f007650.jpg,20260515_081812_ANKVQE,002,left,7650,748036,f7d5d97959a6e34ccf7f0f1b3bb31f92,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007650.jpg
20260515_081812_ANKVQE_002_f007740.jpg,20260515_081812_ANKVQE,002,left,7740,761919,949066fa9e3f0a5fa7a27d70229736e3,/data/liangzhenghao/face_pii/gt_eval_frames/20260515_081812_ANKVQE_002_f007740.jpg
