image,session,chunk,eye,frame_idx,size,md5,scene,width,height,src_path
18_Concerts_Concerts_18_900.jpg,18--Concerts,,,,102277,e951cb5423d14e1c3cc4e57a2687d68b,18--Concerts,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_900.jpg
18_Concerts_Concerts_18_902.jpg,18--Concerts,,,,149852,6634eca4e8f86046baf618b70eeba848,18--Concerts,1024,1024,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_902.jpg
18_Concerts_Concerts_18_905.jpg,18--Concerts,,,,64281,4fc86a8c61aec74a3dc709a879769e66,18--Concerts,1024,733,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_905.jpg
18_Concerts_Concerts_18_908.jpg,18--Concerts,,,,77318,a0227b44bbb82a6288b3b5372a650296,18--Concerts,1024,736,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_908.jpg
18_Concerts_Concerts_18_912.jpg,18--Concerts,,,,92123,930618cb9af82b65cb79a01b5fb30d56,18--Concerts,1024,683,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_912.jpg
18_Concerts_Concerts_18_916.jpg,18--Concerts,,,,74316,16ab840b0ddbb1690b8ba783900e8728,18--Concerts,1024,684,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_916.jpg
18_Concerts_Concerts_18_918.jpg,18--Concerts,,,,225985,13d8f590d56825140cd363e2d58980aa,18--Concerts,1024,1450,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_918.jpg
18_Concerts_Concerts_18_922.jpg,18--Concerts,,,,79580,c7743053d63d3b098c728666d3f549d7,18--Concerts,1024,693,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_922.jpg
18_Concerts_Concerts_18_924.jpg,18--Concerts,,,,97484,32fa1d1053ae5995993656c38e43399a,18--Concerts,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_924.jpg
18_Concerts_Concerts_18_925.jpg,18--Concerts,,,,163476,a1e2bf21eb9df7182014dc53a5194252,18--Concerts,1024,1536,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_925.jpg
18_Concerts_Concerts_18_930.jpg,18--Concerts,,,,76652,e21bf966e70b682e905981df1f467e96,18--Concerts,1024,1411,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_930.jpg
18_Concerts_Concerts_18_932.jpg,18--Concerts,,,,142730,1c35261e11e15a90141f3ebcb469374b,18--Concerts,1024,1366,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_932.jpg
18_Concerts_Concerts_18_933.jpg,18--Concerts,,,,112784,630883aebb769fbe886ef5c92431276b,18--Concerts,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_933.jpg
18_Concerts_Concerts_18_934.jpg,18--Concerts,,,,196589,23ce7a3391e3cc95305bfa5d4bee58c8,18--Concerts,1024,1252,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_934.jpg
18_Concerts_Concerts_18_938.jpg,18--Concerts,,,,94964,43892f530ceb40cdfd28bd2220e37386,18--Concerts,1024,769,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_938.jpg
18_Concerts_Concerts_18_94.jpg,18--Concerts,,,,88890,6ac8474aa0032500250634814ff114cb,18--Concerts,1024,683,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_94.jpg
18_Concerts_Concerts_18_941.jpg,18--Concerts,,,,114336,d9c532b03d3fa3ec7270f6595e88f76c,18--Concerts,1024,810,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_941.jpg
18_Concerts_Concerts_18_945.jpg,18--Concerts,,,,117462,e351bbeee86f226bec9e0457a0a1acda,18--Concerts,1024,1435,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_945.jpg
18_Concerts_Concerts_18_946.jpg,18--Concerts,,,,142254,3e4fe6c99248be84877b9b47d105a04b,18--Concerts,1024,1381,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_946.jpg
18_Concerts_Concerts_18_949.jpg,18--Concerts,,,,61892,0d895e3c06c2908a8edec040d784b761,18--Concerts,1024,675,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_949.jpg
18_Concerts_Concerts_18_957.jpg,18--Concerts,,,,159764,15a52263f87795f7204094fef374aa6d,18--Concerts,1024,1538,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_957.jpg
18_Concerts_Concerts_18_973.jpg,18--Concerts,,,,149823,1e5b4f19c97798e099ad674f44efff08,18--Concerts,1024,1526,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_973.jpg
18_Concerts_Concerts_18_989.jpg,18--Concerts,,,,154141,e3d1dc400b0f4e7be9d2620e8f13496e,18--Concerts,1024,529,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_989.jpg
18_Concerts_Concerts_18_998.jpg,18--Concerts,,,,93799,3c5aec85c744e749471d02196a9c0e5c,18--Concerts,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/18--Concerts/18_Concerts_Concerts_18_998.jpg
19_Couple_Couple_19_1.jpg,19--Couple,,,,61949,bc1e1dd0ec564246aa60b8b7515d97d7,19--Couple,1024,682,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_1.jpg
19_Couple_Couple_19_1000.jpg,19--Couple,,,,75573,2fd72e30c49a9c78a7baa4e2f003734e,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_1000.jpg
19_Couple_Couple_19_1010.jpg,19--Couple,,,,154950,0037fc235f4f2889f6040ace7250b05e,19--Couple,1024,854,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_1010.jpg
19_Couple_Couple_19_1011.jpg,19--Couple,,,,116310,5add2470080cd9a40e94d099d4d88e4d,19--Couple,1024,681,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_1011.jpg
19_Couple_Couple_19_108.jpg,19--Couple,,,,95886,2384fc62cd0dc4832feed2481212a083,19--Couple,1024,1022,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_108.jpg
19_Couple_Couple_19_109.jpg,19--Couple,,,,79318,c407bd9a3e753b76664ca04e88faca0a,19--Couple,1024,1486,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_109.jpg
19_Couple_Couple_19_112.jpg,19--Couple,,,,68166,d882aefabbd11177938e5884330dbfa9,19--Couple,1024,640,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_112.jpg
19_Couple_Couple_19_12.jpg,19--Couple,,,,119631,98db49ee94c29863862ee38c49e225ae,19--Couple,1024,1455,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_12.jpg
19_Couple_Couple_19_123.jpg,19--Couple,,,,91844,c644752b3e490c3066a50c34853961d7,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_123.jpg
19_Couple_Couple_19_124.jpg,19--Couple,,,,135568,a6decce614c87a0e8e65f2ded0b97ef5,19--Couple,1024,1536,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_124.jpg
19_Couple_Couple_19_130.jpg,19--Couple,,,,68111,261234663ee637fbb9bfb1a33169703c,19--Couple,1024,683,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_130.jpg
19_Couple_Couple_19_133.jpg,19--Couple,,,,43120,adee95899422c66cf69687fb08e15fe9,19--Couple,1024,639,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_133.jpg
19_Couple_Couple_19_138.jpg,19--Couple,,,,114426,43541f75f65816e22fe5b7bc63239248,19--Couple,1024,724,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_138.jpg
19_Couple_Couple_19_163.jpg,19--Couple,,,,135975,72a34e51ed12d1c1ffeaee805596ecc1,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_163.jpg
19_Couple_Couple_19_165.jpg,19--Couple,,,,73959,d1ec726807955feb690441641d06e9a3,19--Couple,1024,1024,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_165.jpg
19_Couple_Couple_19_167.jpg,19--Couple,,,,109705,fb46f2ed5c30d01a9a265bade3a7e78e,19--Couple,1024,1486,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_167.jpg
19_Couple_Couple_19_17.jpg,19--Couple,,,,73022,eb8cad3eabae6c4873c7b6f5c6ecbbc1,19--Couple,1024,683,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_17.jpg
19_Couple_Couple_19_171.jpg,19--Couple,,,,89741,6c2d832175dfaefa55217d6f289f0dd5,19--Couple,1024,640,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_171.jpg
19_Couple_Couple_19_173.jpg,19--Couple,,,,72914,4efe50662ad86e6f1f9eda94c589b436,19--Couple,1024,889,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_173.jpg
19_Couple_Couple_19_179.jpg,19--Couple,,,,78096,8509e1fa82854fb4467284827df98cfd,19--Couple,1024,640,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_179.jpg
19_Couple_Couple_19_180.jpg,19--Couple,,,,111558,eee518a65e9d172051ad15c7c4f48305,19--Couple,1024,1160,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_180.jpg
19_Couple_Couple_19_181.jpg,19--Couple,,,,83589,431e2492ba0a82f8df4a19151fc52faf,19--Couple,1024,640,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_181.jpg
19_Couple_Couple_19_187.jpg,19--Couple,,,,68383,0cad0c6f5177bef49716e55736caf610,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_187.jpg
19_Couple_Couple_19_205.jpg,19--Couple,,,,55399,ce7dcfffc577cd384b074bba10b01e00,19--Couple,1024,681,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_205.jpg
19_Couple_Couple_19_209.jpg,19--Couple,,,,66086,a8cb343dd4192eca094bea0177461221,19--Couple,1024,576,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_209.jpg
19_Couple_Couple_19_212.jpg,19--Couple,,,,119777,bc93d421393b1f31df2a599d87caf349,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_212.jpg
19_Couple_Couple_19_214.jpg,19--Couple,,,,101223,3e707d171e9cb18ad17fd95c9be78e57,19--Couple,1024,795,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_214.jpg
19_Couple_Couple_19_22.jpg,19--Couple,,,,51662,e6dd21ad1329e3351ca00e8fd591efde,19--Couple,1024,681,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_22.jpg
19_Couple_Couple_19_227.jpg,19--Couple,,,,72206,6c246d00cbc5712ad2517705c9682ad5,19--Couple,1024,683,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_227.jpg
19_Couple_Couple_19_230.jpg,19--Couple,,,,110945,32f5c15123266fc8ac018c201cc843e8,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_230.jpg
19_Couple_Couple_19_231.jpg,19--Couple,,,,69707,7bcd7a57d86beb3868f373791be20412,19--Couple,1024,640,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_231.jpg
19_Couple_Couple_19_235.jpg,19--Couple,,,,79651,b2a24640f6fdbd1cfaae4a11db8704b6,19--Couple,1024,1446,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_235.jpg
19_Couple_Couple_19_238.jpg,19--Couple,,,,115213,49bd0a5b6e9f57f6a42f984730c2255a,19--Couple,1024,1021,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_238.jpg
19_Couple_Couple_19_243.jpg,19--Couple,,,,97416,b11f03b34753989225aadf3f6840fd3b,19--Couple,1024,1158,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_243.jpg
19_Couple_Couple_19_253.jpg,19--Couple,,,,159783,1bb8e081df5b16d100d76dcbe2f445c4,19--Couple,1024,682,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_253.jpg
19_Couple_Couple_19_257.jpg,19--Couple,,,,62936,9152cb07701dad83f45b83ed3d8dd9cf,19--Couple,1024,1066,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_257.jpg
19_Couple_Couple_19_267.jpg,19--Couple,,,,113190,ee7a51c6a9b2101e3105984f71db7033,19--Couple,1024,862,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_267.jpg
19_Couple_Couple_19_268.jpg,19--Couple,,,,75162,4265d1c084f4bc775a4ba062b55eb9f1,19--Couple,1024,754,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_268.jpg
19_Couple_Couple_19_269.jpg,19--Couple,,,,89402,fc180f01ae5567c00c361f9e0bfaee51,19--Couple,1024,973,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_269.jpg
19_Couple_Couple_19_279.jpg,19--Couple,,,,113749,327ba3e6a803f0ddfc993e52aa5e9f48,19--Couple,1024,767,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_279.jpg
19_Couple_Couple_19_291.jpg,19--Couple,,,,120191,5ac904bd7bcf930459821088417e3d74,19--Couple,1024,1200,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_291.jpg
19_Couple_Couple_19_300.jpg,19--Couple,,,,78268,6dbcc244dcb9dd856e7fe940192dcf46,19--Couple,1024,754,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_300.jpg
19_Couple_Couple_19_308.jpg,19--Couple,,,,93379,f0f5a55908b5ae7699ccba3be6fc0ddb,19--Couple,1024,805,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_308.jpg
19_Couple_Couple_19_309.jpg,19--Couple,,,,125277,7c42fc61b1bf17699bc2cc952a799fef,19--Couple,1024,683,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_309.jpg
19_Couple_Couple_19_322.jpg,19--Couple,,,,324071,63281db9d1b932ddc6ba45023f196a51,19--Couple,1024,1539,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_322.jpg
19_Couple_Couple_19_324.jpg,19--Couple,,,,174422,d0aee205c588d094844c9782cdc95bc4,19--Couple,1024,1304,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_324.jpg
19_Couple_Couple_19_330.jpg,19--Couple,,,,66328,6d7bfb4c2c43bd4411d2e6ab9587e36d,19--Couple,1024,683,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_330.jpg
19_Couple_Couple_19_334.jpg,19--Couple,,,,75125,76ff194408514a3528214e4c866243a4,19--Couple,1024,683,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_334.jpg
19_Couple_Couple_19_340.jpg,19--Couple,,,,128428,14fb5c859a2b2289a3a0998319ff1a4f,19--Couple,1024,1486,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_340.jpg
19_Couple_Couple_19_348.jpg,19--Couple,,,,134512,1400b388679db4076ef5934733d367d2,19--Couple,1024,1533,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_348.jpg
19_Couple_Couple_19_361.jpg,19--Couple,,,,58191,761e00a392642d3add9620e220d2e950,19--Couple,1024,681,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_361.jpg
19_Couple_Couple_19_363.jpg,19--Couple,,,,86624,ec3da3b14f521d0307189143d1972dbd,19--Couple,1024,640,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_363.jpg
19_Couple_Couple_19_366.jpg,19--Couple,,,,72159,86a9a0407989fa354001c41fc4fbbf03,19--Couple,1024,684,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_366.jpg
19_Couple_Couple_19_369.jpg,19--Couple,,,,57455,80b2a2bb850b4b88003b79a1181e64b9,19--Couple,1024,576,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_369.jpg
19_Couple_Couple_19_37.jpg,19--Couple,,,,106877,b617d74af973e0be057416dfb341fc48,19--Couple,1024,758,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_37.jpg
19_Couple_Couple_19_376.jpg,19--Couple,,,,194624,42b2fec54ae198178fa4cfa78f501c89,19--Couple,1024,1366,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_376.jpg
19_Couple_Couple_19_389.jpg,19--Couple,,,,55253,29aaf017110ef42da4e55c3fb2e4652c,19--Couple,1024,673,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_389.jpg
19_Couple_Couple_19_39.jpg,19--Couple,,,,130121,8926ce3bebd88b7476b9faf313365b01,19--Couple,1024,1004,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_39.jpg
19_Couple_Couple_19_422.jpg,19--Couple,,,,181016,e10482cdca78fe2d5a43c738bf44d06d,19--Couple,1024,1540,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_422.jpg
19_Couple_Couple_19_424.jpg,19--Couple,,,,95233,5b03dca65f79a70ca8ee4543ce241820,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_424.jpg
19_Couple_Couple_19_429.jpg,19--Couple,,,,96695,ec82916bc395af57e9690874cbdfc2ec,19--Couple,1024,842,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_429.jpg
19_Couple_Couple_19_432.jpg,19--Couple,,,,144048,421b00aae4e29f60bced4820b2bf76ba,19--Couple,1024,1486,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_432.jpg
19_Couple_Couple_19_434.jpg,19--Couple,,,,94675,7bf0ee9a2a491050e3646197eda64a30,19--Couple,1024,672,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_434.jpg
19_Couple_Couple_19_437.jpg,19--Couple,,,,79039,d04fcc2717f35d4a951b547166667da7,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_437.jpg
19_Couple_Couple_19_44.jpg,19--Couple,,,,52012,74518ab5b758bef85e914e459bcb2941,19--Couple,1024,683,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_44.jpg
19_Couple_Couple_19_443.jpg,19--Couple,,,,106307,dfa6c6d3cdbb6a66f50e2e787514dac7,19--Couple,1024,1030,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_443.jpg
19_Couple_Couple_19_446.jpg,19--Couple,,,,121143,fe6155833de9f133cf28a24cbd1ad4d2,19--Couple,1024,1294,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_446.jpg
19_Couple_Couple_19_45.jpg,19--Couple,,,,73977,04437c6bbd50582374d6a575b93506e9,19--Couple,1024,1024,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_45.jpg
19_Couple_Couple_19_457.jpg,19--Couple,,,,72333,d64b7d1c556d107fd58701662a5b04d5,19--Couple,1024,687,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_457.jpg
19_Couple_Couple_19_461.jpg,19--Couple,,,,185400,dccac0ae2d653a0621e2481e190fa8d8,19--Couple,1024,1536,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_461.jpg
19_Couple_Couple_19_463.jpg,19--Couple,,,,176405,815935f4ff4f81704f468c75d31ae432,19--Couple,1024,770,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_463.jpg
19_Couple_Couple_19_465.jpg,19--Couple,,,,65342,41f337f5461299242277a60952aff178,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_465.jpg
19_Couple_Couple_19_469.jpg,19--Couple,,,,138277,2d9ede1d81644cc6fa14b0f6902c3afa,19--Couple,1024,640,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_469.jpg
19_Couple_Couple_19_473.jpg,19--Couple,,,,74346,1691420f5296080e83d1ec1628553403,19--Couple,1024,909,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_473.jpg
19_Couple_Couple_19_476.jpg,19--Couple,,,,152363,3f4fa7521ef24b3f1b8e7e1f7c4ec7d1,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_476.jpg
19_Couple_Couple_19_483.jpg,19--Couple,,,,128584,5a4d9fb4f5cd3d2969538c8150c3c000,19--Couple,1024,1365,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_483.jpg
19_Couple_Couple_19_49.jpg,19--Couple,,,,62703,398c38756dbc70ed80b9d2f595f7cf2c,19--Couple,1024,681,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_49.jpg
19_Couple_Couple_19_518.jpg,19--Couple,,,,140756,54532b453ac28eb1b881d438ee2e25d8,19--Couple,1024,1371,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_518.jpg
19_Couple_Couple_19_523.jpg,19--Couple,,,,103838,e19fe0b7b6887e5df08858e4da7eaf53,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_523.jpg
19_Couple_Couple_19_527.jpg,19--Couple,,,,116423,595680205facb57fadc433c48374844c,19--Couple,1024,918,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_527.jpg
19_Couple_Couple_19_537.jpg,19--Couple,,,,92894,4f6198a8ecf42252781eabd37c2b7aac,19--Couple,1024,1024,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_537.jpg
19_Couple_Couple_19_540.jpg,19--Couple,,,,63279,ebc4e39b1b2a2b18289978bae4370c52,19--Couple,1024,684,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_540.jpg
19_Couple_Couple_19_544.jpg,19--Couple,,,,133878,f957dff5694e6b275862acbd925f7444,19--Couple,1024,640,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_544.jpg
19_Couple_Couple_19_557.jpg,19--Couple,,,,119166,7a45d370364296bdb42ab87480427983,19--Couple,1024,1328,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_557.jpg
19_Couple_Couple_19_558.jpg,19--Couple,,,,61216,ab84b943c5da9c2b2954f23c2c2155ab,19--Couple,1024,640,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_558.jpg
19_Couple_Couple_19_559.jpg,19--Couple,,,,296148,43c60d92e9beb04c40baca6e4154067d,19--Couple,1024,1543,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_559.jpg
19_Couple_Couple_19_563.jpg,19--Couple,,,,184587,a2682d279becbf239cc5a29125ece7d7,19--Couple,1024,1265,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_563.jpg
19_Couple_Couple_19_58.jpg,19--Couple,,,,92061,fc9ee0ba462be4779afdc3e0f87babac,19--Couple,1024,1024,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_58.jpg
19_Couple_Couple_19_587.jpg,19--Couple,,,,67774,cad381dad3e1e409c49e75cb597575dc,19--Couple,1024,933,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_587.jpg
19_Couple_Couple_19_590.jpg,19--Couple,,,,164870,08e233be7c412eb03493c94630f77319,19--Couple,1024,1024,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_590.jpg
19_Couple_Couple_19_591.jpg,19--Couple,,,,97370,d381698defe5c85c5cdcf21401e20501,19--Couple,1024,576,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_591.jpg
19_Couple_Couple_19_603.jpg,19--Couple,,,,101144,9d41148eba55855d6a7b9332ea047dcd,19--Couple,1024,576,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_603.jpg
19_Couple_Couple_19_62.jpg,19--Couple,,,,94099,39718dd28dca2e0405602adac4977cec,19--Couple,1024,1539,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_62.jpg
19_Couple_Couple_19_621.jpg,19--Couple,,,,69057,81d7c81d9e9a28e9948f9acc7d4ce5a7,19--Couple,1024,683,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_621.jpg
19_Couple_Couple_19_630.jpg,19--Couple,,,,61318,b1834b53de6f6da4b58a58f20d65f42e,19--Couple,1024,768,/data/esteban/pii/datasets/wider_face/WIDER_train/images/19--Couple/19_Couple_Couple_19_630.jpg
