image,session,chunk,eye,frame_idx,size,md5,t_ms,src_path
20260626_050906_SFEWTW_c009_left_f005880.jpg,20260626_050906_SFEWTW,009,left,5880,542385,463d09ddf0d9220321b68ccbf13147e1,196000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0019600.jpg
20260626_050906_SFEWTW_c009_left_f005940.jpg,20260626_050906_SFEWTW,009,left,5940,522923,9e637de2923f7a3333e2b318ea3037ee,198000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0019800.jpg
20260626_050906_SFEWTW_c009_left_f006000.jpg,20260626_050906_SFEWTW,009,left,6000,526255,9bd9f5a52c8c234d8db7901dd5b96c7b,200000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0020000.jpg
20260626_050906_SFEWTW_c009_left_f006060.jpg,20260626_050906_SFEWTW,009,left,6060,524816,a0e0b4a2a0421abc00f769b55bf4ced1,202000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0020200.jpg
20260626_050906_SFEWTW_c009_left_f006120.jpg,20260626_050906_SFEWTW,009,left,6120,541251,6e36e14c0de917a71666739e71801fa8,204000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0020400.jpg
20260626_050906_SFEWTW_c009_left_f006180.jpg,20260626_050906_SFEWTW,009,left,6180,549367,212ae0472668b4f751302f8dcd0c22f1,206000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0020600.jpg
20260626_050906_SFEWTW_c009_left_f006240.jpg,20260626_050906_SFEWTW,009,left,6240,533971,31a7131f7e5d408afa44861e6dcc1fc5,208000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0020800.jpg
20260626_050906_SFEWTW_c009_left_f006300.jpg,20260626_050906_SFEWTW,009,left,6300,534531,6adcd703775acedacb7990fea40e17d0,210000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0021000.jpg
20260626_050906_SFEWTW_c009_left_f006360.jpg,20260626_050906_SFEWTW,009,left,6360,535421,4cacbb77834a8c2ce9e1b0c921dee65e,212000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0021200.jpg
20260626_050906_SFEWTW_c009_left_f006420.jpg,20260626_050906_SFEWTW,009,left,6420,536832,9085fedf9be52d2aeced8551ffdac20e,214000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0021400.jpg
20260626_050906_SFEWTW_c009_left_f006480.jpg,20260626_050906_SFEWTW,009,left,6480,545904,395ea3cda82b5d95da415fe7edbc826a,216000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0021600.jpg
20260626_050906_SFEWTW_c009_left_f006540.jpg,20260626_050906_SFEWTW,009,left,6540,535996,a13918b1a777ce1746e98e9374759419,218000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0021800.jpg
20260626_050906_SFEWTW_c009_left_f006600.jpg,20260626_050906_SFEWTW,009,left,6600,535740,e3c1bf43d1115dd2f84fa4a70312aa1e,220000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0022000.jpg
20260626_050906_SFEWTW_c009_left_f006660.jpg,20260626_050906_SFEWTW,009,left,6660,536038,71c3ea84be2db4f7d0ec531ea77cecfc,222000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0022200.jpg
20260626_050906_SFEWTW_c009_left_f006720.jpg,20260626_050906_SFEWTW,009,left,6720,524428,51bfc468b9a4fbc03d050049cdc645c6,224000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0022400.jpg
20260626_050906_SFEWTW_c009_left_f006780.jpg,20260626_050906_SFEWTW,009,left,6780,537944,6016a1752e6cd3cb96805ce3ba2d39b2,226000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0022600.jpg
20260626_050906_SFEWTW_c009_left_f006840.jpg,20260626_050906_SFEWTW,009,left,6840,522310,29a975f212c41940bea5a070ccc22f2e,228000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0022800.jpg
20260626_050906_SFEWTW_c009_left_f006900.jpg,20260626_050906_SFEWTW,009,left,6900,526120,8b35beccd8e84e11a416ddb11946450a,230000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0023000.jpg
20260626_050906_SFEWTW_c009_left_f006960.jpg,20260626_050906_SFEWTW,009,left,6960,520327,31f4503fe315d49ada435b0573d0daab,232000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0023200.jpg
20260626_050906_SFEWTW_c009_left_f007020.jpg,20260626_050906_SFEWTW,009,left,7020,542879,7373186f2cec6a8edc8df113df13b75c,234000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0023400.jpg
20260626_050906_SFEWTW_c009_left_f007080.jpg,20260626_050906_SFEWTW,009,left,7080,546923,fe833e3e8d335dc16b1015d9b8d2f280,236000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0023600.jpg
20260626_050906_SFEWTW_c009_left_f007140.jpg,20260626_050906_SFEWTW,009,left,7140,540846,ac0370dbe050564c0e5fa68c5fbf9148,238000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0023800.jpg
20260626_050906_SFEWTW_c009_left_f007200.jpg,20260626_050906_SFEWTW,009,left,7200,531326,88c7c24340f8c503616d83712c8b608b,240000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0024000.jpg
20260626_050906_SFEWTW_c009_left_f007260.jpg,20260626_050906_SFEWTW,009,left,7260,540103,7f973f53a0e5abc5d004316cf2cab9c0,242000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0024200.jpg
20260626_050906_SFEWTW_c009_left_f007320.jpg,20260626_050906_SFEWTW,009,left,7320,527226,0a415dac485410af9370fde87423489a,244000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0024400.jpg
20260626_050906_SFEWTW_c009_left_f007380.jpg,20260626_050906_SFEWTW,009,left,7380,524058,6b5934e60969ce0b06c09b12745e7f17,246000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0024600.jpg
20260626_050906_SFEWTW_c009_left_f007440.jpg,20260626_050906_SFEWTW,009,left,7440,518562,b62f74c8e989e3bf2d7d37fe3ec93d38,248000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0024800.jpg
20260626_050906_SFEWTW_c009_left_f007500.jpg,20260626_050906_SFEWTW,009,left,7500,539021,74a05545e3cc2bc62ccf18e36bdcea6e,250000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0025000.jpg
20260626_050906_SFEWTW_c009_left_f007560.jpg,20260626_050906_SFEWTW,009,left,7560,535362,3cacb7a8fad8ff8479577e4af7a66eec,252000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0025200.jpg
20260626_050906_SFEWTW_c009_left_f007620.jpg,20260626_050906_SFEWTW,009,left,7620,538641,1ce2678e9faa6f1b1007f3f868bfc523,254000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0025400.jpg
20260626_050906_SFEWTW_c009_left_f007680.jpg,20260626_050906_SFEWTW,009,left,7680,550540,04a4ba6975681a7d033766aabad5a5ee,256000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0025600.jpg
20260626_050906_SFEWTW_c009_left_f007740.jpg,20260626_050906_SFEWTW,009,left,7740,557612,e8ed2b976479decfb24fb146e6bbcc32,258000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0025800.jpg
20260626_050906_SFEWTW_c009_left_f007800.jpg,20260626_050906_SFEWTW,009,left,7800,544694,73972bf87ef31c550c9f0e0af9cf1122,260000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0026000.jpg
20260626_050906_SFEWTW_c009_left_f007860.jpg,20260626_050906_SFEWTW,009,left,7860,555714,dc70602d36fb0d8ad24e119bd12df469,262000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0026200.jpg
20260626_050906_SFEWTW_c009_left_f007920.jpg,20260626_050906_SFEWTW,009,left,7920,514510,c46d4ccff1bac0744cd96f97ab650206,264000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0026400.jpg
20260626_050906_SFEWTW_c009_left_f007980.jpg,20260626_050906_SFEWTW,009,left,7980,537299,8ef93d7e59e60143265c4b966f5f1d4d,266000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0026600.jpg
20260626_050906_SFEWTW_c009_left_f008040.jpg,20260626_050906_SFEWTW,009,left,8040,523382,2c1c1ac8b4cab70c7bccc25cdb310d17,268000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0026800.jpg
20260626_050906_SFEWTW_c009_left_f008100.jpg,20260626_050906_SFEWTW,009,left,8100,513506,ae5a005f98f222600c1ad46b434a639e,270000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0027000.jpg
20260626_050906_SFEWTW_c009_left_f008160.jpg,20260626_050906_SFEWTW,009,left,8160,526482,78a4fac9bd8a94ee0807eac6eba99b32,272000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0027200.jpg
20260626_050906_SFEWTW_c009_left_f008220.jpg,20260626_050906_SFEWTW,009,left,8220,522682,e052a478df3c5cc9cc913efafb4de5c3,274000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0027400.jpg
20260626_050906_SFEWTW_c009_left_f008280.jpg,20260626_050906_SFEWTW,009,left,8280,541898,d89089a4a9fd9b85ef4aa51dbee9d2f3,276000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/lview/t0027600.jpg
20260626_050906_SFEWTW_c009_right_f000000.jpg,20260626_050906_SFEWTW,009,right,0,465171,b36dd5006a5be4d198acc377ab4a61cb,0,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0000000.jpg
20260626_050906_SFEWTW_c009_right_f000060.jpg,20260626_050906_SFEWTW,009,right,60,489624,d1890f90b2da23f200255baec61e3b37,2000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0000200.jpg
20260626_050906_SFEWTW_c009_right_f000120.jpg,20260626_050906_SFEWTW,009,right,120,491731,e977c8e581e63ba08a9f61d0ec8861f2,4000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0000400.jpg
20260626_050906_SFEWTW_c009_right_f000180.jpg,20260626_050906_SFEWTW,009,right,180,477611,c356816dc3c2c6c9091f4edaf4f05111,6000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0000600.jpg
20260626_050906_SFEWTW_c009_right_f000240.jpg,20260626_050906_SFEWTW,009,right,240,502377,50760279da280a971d523a598020dfd5,8000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0000800.jpg
20260626_050906_SFEWTW_c009_right_f000300.jpg,20260626_050906_SFEWTW,009,right,300,539909,365c04f8aa36c99c47073f8fa9a415f1,10000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0001000.jpg
20260626_050906_SFEWTW_c009_right_f000360.jpg,20260626_050906_SFEWTW,009,right,360,542398,d8751aecc2de0423de2e92fe1d119dbe,12000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0001200.jpg
20260626_050906_SFEWTW_c009_right_f000420.jpg,20260626_050906_SFEWTW,009,right,420,531920,609de4851fdb0e5902065ac22c49e2e1,14000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0001400.jpg
20260626_050906_SFEWTW_c009_right_f000480.jpg,20260626_050906_SFEWTW,009,right,480,529404,28781fda414f4cf72e11a073d3f78b6c,16000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0001600.jpg
20260626_050906_SFEWTW_c009_right_f000540.jpg,20260626_050906_SFEWTW,009,right,540,509473,d46e1c55ff4d848c8e6fb6b6f66c20e1,18000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0001800.jpg
20260626_050906_SFEWTW_c009_right_f000600.jpg,20260626_050906_SFEWTW,009,right,600,494985,6564ce8777ad2390a4ebaddb56df7eb5,20000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0002000.jpg
20260626_050906_SFEWTW_c009_right_f000660.jpg,20260626_050906_SFEWTW,009,right,660,515295,5ec376468d2b05899d13affe87c7bf3c,22000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0002200.jpg
20260626_050906_SFEWTW_c009_right_f000720.jpg,20260626_050906_SFEWTW,009,right,720,501895,7cd9c54e2e7fb8fb92b6ef7695b4b06e,24000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0002400.jpg
20260626_050906_SFEWTW_c009_right_f000780.jpg,20260626_050906_SFEWTW,009,right,780,544208,fb04f3d7e7484c8fa2515360dc401ed9,26000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0002600.jpg
20260626_050906_SFEWTW_c009_right_f000840.jpg,20260626_050906_SFEWTW,009,right,840,528718,1af14fd5a548dee07f19f727af4d700c,28000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0002800.jpg
20260626_050906_SFEWTW_c009_right_f000900.jpg,20260626_050906_SFEWTW,009,right,900,515327,42776cca0c943191eef88dfe84617332,30000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0003000.jpg
20260626_050906_SFEWTW_c009_right_f000960.jpg,20260626_050906_SFEWTW,009,right,960,522330,1c2527ec70c7805beb8a8e553522d277,32000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0003200.jpg
20260626_050906_SFEWTW_c009_right_f001020.jpg,20260626_050906_SFEWTW,009,right,1020,515965,f93eb0cc0529cd087eda8a1e05211743,34000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0003400.jpg
20260626_050906_SFEWTW_c009_right_f001080.jpg,20260626_050906_SFEWTW,009,right,1080,517265,cebd40fd495a2798cf7a4f252a9ec8ad,36000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0003600.jpg
20260626_050906_SFEWTW_c009_right_f001140.jpg,20260626_050906_SFEWTW,009,right,1140,508197,7fdbc30ab4b092fbc057757d5c06e6e5,38000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0003800.jpg
20260626_050906_SFEWTW_c009_right_f001200.jpg,20260626_050906_SFEWTW,009,right,1200,509536,0b63b713735f34c3a10f23f2aa83fa95,40000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0004000.jpg
20260626_050906_SFEWTW_c009_right_f001260.jpg,20260626_050906_SFEWTW,009,right,1260,507810,fef2783318788db67b67921b6a8b4d06,42000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0004200.jpg
20260626_050906_SFEWTW_c009_right_f001320.jpg,20260626_050906_SFEWTW,009,right,1320,505436,3a86dd8dbfe9234f3c47179f02e6855a,44000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0004400.jpg
20260626_050906_SFEWTW_c009_right_f001380.jpg,20260626_050906_SFEWTW,009,right,1380,504070,08d507faefec9367509e4182d95fc9b6,46000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0004600.jpg
20260626_050906_SFEWTW_c009_right_f001440.jpg,20260626_050906_SFEWTW,009,right,1440,508012,c3f3987f64d7c425d3da568be5316626,48000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0004800.jpg
20260626_050906_SFEWTW_c009_right_f001500.jpg,20260626_050906_SFEWTW,009,right,1500,493043,c32a75696738bd2ea711fde12a8d72a0,50000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0005000.jpg
20260626_050906_SFEWTW_c009_right_f001560.jpg,20260626_050906_SFEWTW,009,right,1560,499185,d2a35d54db9e3ab4c52fa6cc37568dcd,52000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0005200.jpg
20260626_050906_SFEWTW_c009_right_f001620.jpg,20260626_050906_SFEWTW,009,right,1620,503714,94a8d36919c6cf9450e2f12367bf6edb,54000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0005400.jpg
20260626_050906_SFEWTW_c009_right_f001680.jpg,20260626_050906_SFEWTW,009,right,1680,505055,71c150af0dbb8636f8b74bb251ffc017,56000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0005600.jpg
20260626_050906_SFEWTW_c009_right_f001740.jpg,20260626_050906_SFEWTW,009,right,1740,499193,99c3385a4cd127014e6afa7eda1103dd,58000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0005800.jpg
20260626_050906_SFEWTW_c009_right_f001800.jpg,20260626_050906_SFEWTW,009,right,1800,510308,961c70a3d41d5481a17fa18698481657,60000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0006000.jpg
20260626_050906_SFEWTW_c009_right_f001860.jpg,20260626_050906_SFEWTW,009,right,1860,502746,a005b4956db60e1b7ba976b13cce6d63,62000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0006200.jpg
20260626_050906_SFEWTW_c009_right_f001920.jpg,20260626_050906_SFEWTW,009,right,1920,505399,079be7fd9b8e84780a4f463c4a6178b7,64000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0006400.jpg
20260626_050906_SFEWTW_c009_right_f001980.jpg,20260626_050906_SFEWTW,009,right,1980,504932,a999f485022300ad42c64ab5a53617ff,66000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0006600.jpg
20260626_050906_SFEWTW_c009_right_f002040.jpg,20260626_050906_SFEWTW,009,right,2040,511915,4a857cff6bc979df66d5b744022085f1,68000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0006800.jpg
20260626_050906_SFEWTW_c009_right_f002100.jpg,20260626_050906_SFEWTW,009,right,2100,482019,859e3ad2809fcac9b35554d052d23574,70000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0007000.jpg
20260626_050906_SFEWTW_c009_right_f002160.jpg,20260626_050906_SFEWTW,009,right,2160,487776,3aa75998bdb009a28f19917038060c52,72000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0007200.jpg
20260626_050906_SFEWTW_c009_right_f002220.jpg,20260626_050906_SFEWTW,009,right,2220,505015,8039797b42eb4ac3e243169141be69d9,74000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0007400.jpg
20260626_050906_SFEWTW_c009_right_f002280.jpg,20260626_050906_SFEWTW,009,right,2280,509112,e5152de2723245361cf51d8d9c318534,76000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0007600.jpg
20260626_050906_SFEWTW_c009_right_f002340.jpg,20260626_050906_SFEWTW,009,right,2340,517702,691aae35fd5f57c43465df2e0e218921,78000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0007800.jpg
20260626_050906_SFEWTW_c009_right_f002400.jpg,20260626_050906_SFEWTW,009,right,2400,504137,4bba0ff472501acb82846b9291d42894,80000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0008000.jpg
20260626_050906_SFEWTW_c009_right_f002460.jpg,20260626_050906_SFEWTW,009,right,2460,513813,67591d8d86fee0ed60bc4dd1672197da,82000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0008200.jpg
20260626_050906_SFEWTW_c009_right_f002520.jpg,20260626_050906_SFEWTW,009,right,2520,520168,561881d607648d8415ef814ccbc3fc1a,84000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0008400.jpg
20260626_050906_SFEWTW_c009_right_f002580.jpg,20260626_050906_SFEWTW,009,right,2580,521756,90eb0a33924f36eee518b6018f72ef77,86000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0008600.jpg
20260626_050906_SFEWTW_c009_right_f002640.jpg,20260626_050906_SFEWTW,009,right,2640,513511,fe03b49554f5be8e20e1d5fc6503971f,88000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0008800.jpg
20260626_050906_SFEWTW_c009_right_f002700.jpg,20260626_050906_SFEWTW,009,right,2700,512141,766704b043ff51bb9664b1d537b747e3,90000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0009000.jpg
20260626_050906_SFEWTW_c009_right_f002760.jpg,20260626_050906_SFEWTW,009,right,2760,527036,2c6029922d5764704b07dbfe4b5c66e6,92000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0009200.jpg
20260626_050906_SFEWTW_c009_right_f002820.jpg,20260626_050906_SFEWTW,009,right,2820,519930,9879e843a99f406eb607245b64cbe97f,94000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0009400.jpg
20260626_050906_SFEWTW_c009_right_f002880.jpg,20260626_050906_SFEWTW,009,right,2880,518740,f181d5af9c68b9ed3010f9a21d6d7502,96000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0009600.jpg
20260626_050906_SFEWTW_c009_right_f002940.jpg,20260626_050906_SFEWTW,009,right,2940,510170,6af13f8a9ff9521f6fd28d4822684d97,98000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0009800.jpg
20260626_050906_SFEWTW_c009_right_f003000.jpg,20260626_050906_SFEWTW,009,right,3000,497977,ac3877c006a2a4a54415512c4cd04937,100000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0010000.jpg
20260626_050906_SFEWTW_c009_right_f003060.jpg,20260626_050906_SFEWTW,009,right,3060,511287,c354b813a227107c5e2a6f459b13869f,102000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0010200.jpg
20260626_050906_SFEWTW_c009_right_f003120.jpg,20260626_050906_SFEWTW,009,right,3120,491106,b286d2a7e5c90ade6ee364403654a5fc,104000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0010400.jpg
20260626_050906_SFEWTW_c009_right_f003180.jpg,20260626_050906_SFEWTW,009,right,3180,495149,bbede0efe8f0178581d4737f3822d660,106000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0010600.jpg
20260626_050906_SFEWTW_c009_right_f003240.jpg,20260626_050906_SFEWTW,009,right,3240,513143,97962cacde9f2d64cfb0a74ce717f1ed,108000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0010800.jpg
20260626_050906_SFEWTW_c009_right_f003300.jpg,20260626_050906_SFEWTW,009,right,3300,512040,daba461a43f36aee05d476ffaae21dc0,110000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0011000.jpg
20260626_050906_SFEWTW_c009_right_f003360.jpg,20260626_050906_SFEWTW,009,right,3360,512344,c0e0d70d8e7a2283b3aa0a99d59931fb,112000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0011200.jpg
20260626_050906_SFEWTW_c009_right_f003420.jpg,20260626_050906_SFEWTW,009,right,3420,522383,fe14872fe92e1f8b1e32080b92da8d25,114000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0011400.jpg
20260626_050906_SFEWTW_c009_right_f003480.jpg,20260626_050906_SFEWTW,009,right,3480,525541,c88fa5271ac5ecebe435fc59d6b8e74d,116000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0011600.jpg
20260626_050906_SFEWTW_c009_right_f003540.jpg,20260626_050906_SFEWTW,009,right,3540,523945,d82ba60071e1b2e5e4bb03f440d58e02,118000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0011800.jpg
20260626_050906_SFEWTW_c009_right_f003600.jpg,20260626_050906_SFEWTW,009,right,3600,509085,92fc1a981e0621235797e7b45bdad692,120000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0012000.jpg
20260626_050906_SFEWTW_c009_right_f003660.jpg,20260626_050906_SFEWTW,009,right,3660,528865,29484617dd54955098f955486cf08141,122000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0012200.jpg
20260626_050906_SFEWTW_c009_right_f003720.jpg,20260626_050906_SFEWTW,009,right,3720,534409,f95b3d685e85583b6b859bbe3f0b1ed6,124000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0012400.jpg
20260626_050906_SFEWTW_c009_right_f003780.jpg,20260626_050906_SFEWTW,009,right,3780,526460,c4284f923e4d4f7b35320c9c6c43d83f,126000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0012600.jpg
20260626_050906_SFEWTW_c009_right_f003840.jpg,20260626_050906_SFEWTW,009,right,3840,558257,89521561428d4dc7a8155af576220804,128000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0012800.jpg
20260626_050906_SFEWTW_c009_right_f003900.jpg,20260626_050906_SFEWTW,009,right,3900,529325,e298302c83c46024e730f8ddf48f3e5d,130000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0013000.jpg
20260626_050906_SFEWTW_c009_right_f003960.jpg,20260626_050906_SFEWTW,009,right,3960,530510,9fd7838df22314f79552cf1667509dc5,132000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0013200.jpg
20260626_050906_SFEWTW_c009_right_f004020.jpg,20260626_050906_SFEWTW,009,right,4020,526714,4dacc6805e425013f97543cd936e1aca,134000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0013400.jpg
20260626_050906_SFEWTW_c009_right_f004080.jpg,20260626_050906_SFEWTW,009,right,4080,525099,1392228fda6f1c0f9b504d9dd4243275,136000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0013600.jpg
20260626_050906_SFEWTW_c009_right_f004140.jpg,20260626_050906_SFEWTW,009,right,4140,487185,09dab132107d0627716becfc5bbd8463,138000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0013800.jpg
20260626_050906_SFEWTW_c009_right_f004200.jpg,20260626_050906_SFEWTW,009,right,4200,513549,23a930d7ea40d5944fe1de41c01f99ba,140000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0014000.jpg
20260626_050906_SFEWTW_c009_right_f004260.jpg,20260626_050906_SFEWTW,009,right,4260,495444,f9e1476ab5e6d3360de3c45d95e99318,142000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0014200.jpg
20260626_050906_SFEWTW_c009_right_f004320.jpg,20260626_050906_SFEWTW,009,right,4320,537536,509d5ef4fb11dc77d03f385f6b77ac00,144000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0014400.jpg
20260626_050906_SFEWTW_c009_right_f004380.jpg,20260626_050906_SFEWTW,009,right,4380,507771,8c5c0b348dc5358d276881c3d515e4cb,146000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0014600.jpg
20260626_050906_SFEWTW_c009_right_f004440.jpg,20260626_050906_SFEWTW,009,right,4440,515695,2b1628f2e00410cf1aa68a72a44fc2ae,148000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0014800.jpg
20260626_050906_SFEWTW_c009_right_f004500.jpg,20260626_050906_SFEWTW,009,right,4500,510344,6328cc86592f7d43f80825ed7c4ba7a1,150000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0015000.jpg
20260626_050906_SFEWTW_c009_right_f004560.jpg,20260626_050906_SFEWTW,009,right,4560,515016,c1358599a910602f409e600ec3f6b571,152000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0015200.jpg
20260626_050906_SFEWTW_c009_right_f004620.jpg,20260626_050906_SFEWTW,009,right,4620,513889,9ffcfcca76cf73872c4954819462de0c,154000,/root/failset-frames/frames/20260626_050906_SFEWTW_c009/rview/t0015400.jpg
